course	file	number	title	question	source	score	evidence_kind	best_object	excerpt
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q07	SRAM、DRAM 与存储层次	寄存器、缓存、主存和硬盘的速度怎样排序？寄存器、SRAM 与 DRAM 的存储单元有什么区别？为什么 SRAM 更快、DRAM 需要刷新？	test/2023-0字班推研面经-1.pdf	0.211	regular	2023-0字班推研面经-1.pdf	短和虚断？ 2. SRAM 和 DRAM 的区别？（答了答基本组成，应用场景等）为什么 SRAM 比 DRAM 快？ （刷新问题）从电路角度解释一下为什么 SRAM 不需要刷新？（这个问题答得很寄，我
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q08	Cache 结构与 3C 失效	Cache 的 3C 失效分别是什么？	test/2013-面经_零字班.pdf	0.667	regular	2013-面经_零字班.pdf	到点上 好吧我错了。。。最基本的概念这是。回去果断面壁 ”你提到了两类错误，分别是什么？“
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q08	Cache 结构与 3C 失效	Cache 的结构是什么？	test/2024-一字班推研面经-高思研.pdf	0.833	regular	2024-一字班推研面经-高思研.pdf	进去之前听说狂问数电，但是我进去的时候数电模电都有问。问题其实记得没那么清楚了，印象中问了 延时的相关问题、 cache 的结构、三态门高阻态。我回答延迟的时候提到了  提高  VDD 降低延时，然后模 电的老师问了为什么（ 1V 的  VDD 电压到  0.8V 可以导通， 2V 的  VDD 电压到  1.6V 可以导通，那延时会
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q09	虚拟内存与 TLB	什么是虚拟内存？有哪些管理方式，怎样比较？TLB 起什么作用？	test/2012-面经_九字班1.pdf	0.591	regular	2012-面经_九字班1.pdf	虚拟内存的概念，虚拟内存的管理方式，哪一种比较好（TLB 神马的） 另外附上今年最佳问题： 孙甲松老师给了几行代码，说：”我这个代码编译没通过，你帮我看看是什么问题。。“
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q09	虚拟内存与 TLB	什么是虚拟内存？有哪些管理方式，怎样比较？TLB 起什么作用？	test/2012-面经_九字班2.pdf	0.591	regular	2012-面经_九字班2.pdf	定长指令和变长指令 中断、轮询和 DMA 虚拟内存的概念，虚拟内存的管理方式，哪一种比较好（TLB 神马的）
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q10	中断、轮询与 DMA	什么是中断，由谁引发，怎样处理？MIPS 与 x86 如何处理中断？	test/2018_面试整体情况.docx	0.579	regular	2018_面试整体情况.docx	7、数图：如何检测边缘？ 8、冯诺依曼体系架构和哈佛体系架构的区别？ 9、什么是中断？中断是由谁引发的？MIPS和X86各自是如何进行中断处理的？MIPS中的中断向量表里存储的是什么？数据大小多少？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q10	中断、轮询与 DMA	什么是中断，由谁引发，怎样处理？MIPS 与 x86 如何处理中断？	test/2020-七字班推研面经-闫雯荻.docx	0.263	regular	2020-七字班推研面经-闫雯荻.docx	4. 对于CPU而言，内设的速度相对较快，外设的速度相对较慢，如何加快外设的速度？ 5. DMA是什么？（如果数逻老师没讲可以直接说没了解过） 6. 中断是什么？如何处理的？中断和程序有什么区别？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q10	中断、轮询与 DMA	CPU 与外设速度相差很大时怎样提高效率？轮询、中断和 DMA 分别是什么，有何区别？	test/2012-面经_九字班1.pdf	0.419	regular	2012-面经_九字班1.pdf	散列的特点，散列与其他相比的效率，如何提高 debug 和 release 有什么区别，哪个效率高 中断轮询和 DMA
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q10	中断、轮询与 DMA	CPU 与外设速度相差很大时怎样提高效率？轮询、中断和 DMA 分别是什么，有何区别？	test/2012-面经_九字班2.pdf	0.29	regular	2012-面经_九字班2.pdf	递归哪个效率高 散列的特点，散列与其他相比的效率，如何提高 debug 和release 有什么区别，哪个效率高
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q10	中断、轮询与 DMA	CPU 与外设速度相差很大时怎样提高效率？轮询、中断和 DMA 分别是什么，有何区别？	test/2020-七字班推研面经-闫雯荻.docx	0.29	regular	2020-七字班推研面经-闫雯荻.docx	4. 对于CPU而言，内设的速度相对较快，外设的速度相对较慢，如何加快外设的速度？ 5. DMA是什么？（如果数逻老师没讲可以直接说没了解过） 6. 中断是什么？如何处理的？中断和程序有什么区别？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q11	单处理器中的并发与硬件并行	操作系统怎样实现多个程序并行运行？单处理器能否支持并行执行，怎样实现？	test/2023-0字班推研面经-李响.pdf	0.926	regular	2023-0字班推研面经-李响.pdf	1. 操作系统是怎么实现多个程序并行运行的？ 2. 单处理器能否支持并行执行？ 3. 怎样实现？
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q01	头文件、函数声明与链接	`stdio.h` 里有什么？如果不写 `#include <stdio.h>` 却调用 `printf`，问题发生在编译还是链接？函数声明和定义有什么区别？	test/2009-推研资料.docx	0.559	regular	2009-推研资料.docx	一进去孙甲松老师发话了，“你学过C和C++吗？”我赶紧说学过啊。然后就开始他一个劲的折腾我了： 14.如果在代码头部没有写“include...”这句话，但是在代码中调用了该头文件的函数，会在编译还是链接的时候出问题？ 我：编译吧，会报错说该函数无定义。然后孙老师和我开始扯，最后结论是链接的时候会错，因为是没有申明该函数的前向定义。。。
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q01	头文件、函数声明与链接	`stdio.h` 里有什么？如果不写 `#include <stdio.h>` 却调用 `printf`，问题发生在编译还是链接？函数声明和定义有什么区别？	test/2012-面经_九字班2.pdf	0.5	regular	2012-面经_九字班2.pdf	stdio.h 里面到底是什么 如果在代码头部没有写“include...”这句话，但是在代码中调用了该头文件的函数，会 在编译还是链接的时候出问题？
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q02	基本类型、整数与浮点表示	C 语言有哪些基本数据类型和存储类型？	test/2014-一字班推研那点事儿（2）-宗泽宇.pdf	0.533	regular	2014-一字班推研那点事儿（2）-宗泽宇.pdf	8、static 9、C语言基本数据类型 10、C语言存储类型
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q02	基本类型、整数与浮点表示	同为 32 位的整数与浮点数，谁的有效数字更多，谁的动态范围更大？	test/2017-面试经验-陈誉博.docx	0.48	regular	2017-面试经验-陈誉博.docx	计算机组 一个32位的浮点数和一个32位的整型数，有效数字和动态范围哪个大？ 一开始我说有效数字浮点数大。老师说“是有效数字，不是动态范围”，我想了几秒之后马上反应过来，说32位浮点数的有效数字是7位，整型是9位（事实上应该是10位，不过不重要了），有效数字应该是整型数比较大。动态范围肯定是浮点数大。
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q03	`static`、存储期与链接	`static` 有什么作用？局部静态变量与文件作用域静态对象有什么区别？C++ 静态数据成员又是什么？	test/2014-一字班推研那点事儿（2）-宗泽宇.pdf	0.161	regular	2014-一字班推研那点事儿（2）-宗泽宇.pdf	嗯就是这样，下面进入正题，我们说说每个组的情况。为方便后人，我把问题单独列出来： 电路组 ： 1、阶跃电压信号加在RC串联电路上，电容上的波形是什么样的
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q03	`static`、存储期与链接	`static` 有什么作用？局部静态变量与文件作用域静态对象有什么区别？C++ 静态数据成员又是什么？	test/2016-推研面试经验分享_胡雨婷.pptx	0.387	regular	2016-推研面试经验分享_胡雨婷.pptx	Static的作用 声明静态外部变量，仅限本文件使用，不能被其他文件使用 声明静态局部变量，函数调用结束后不释放
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q04	Debug 与 Release	Debug 与 Release 有什么区别？为什么 Debug 正常而 Release 出错，或反过来？哪个运行更快？	test/2012-面经_九字班2.pdf	0.458	regular	2012-面经_九字班2.pdf	递归哪个效率高 散列的特点，散列与其他相比的效率，如何提高 debug 和release 有什么区别，哪个效率高
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q04	Debug 与 Release	Debug 与 Release 有什么区别？为什么 Debug 正常而 Release 出错，或反过来？哪个运行更快？	test/2020-七字班推研面经-2.docx	0.208	regular	2020-七字班推研面经-2.docx	电路相关：比如正弦波如何得到方波，方波如何得到（二倍频的）正弦波，奇数个反相器相连得到什么？周期和什么相关？ 数电/信号：如数字调制概念，减小噪声的原理等等；随后提问贝叶斯公式，最大似然，最大后验，哪种是无偏估计等，这时候ggg突然提问：如果我打开门看到一个东西长得很像狮子，但是我知道它不是狮子，而是一条狮子狗（？），这时候属于最大后验概率还是最大似然概率，我犹豫了会说最大后验，然后ggg失望的说这是先验。 计算机：debug和release差别，debug没报错releas
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q04	Debug 与 Release	Debug 与 Release 有什么区别？为什么 Debug 正常而 Release 出错，或反过来？哪个运行更快？	test/2024-一字班推研面经-zcy.docx	0.458	regular	2024-一字班推研面经-zcy.docx	Debug和Release有什么区别？如果Debug时没报错，Release时报错，可能是什么原因？ C语言中有哪些指针？ 我的计算机组问题基本都是课件和往年面经上出现过的内容，而且没有数算，只需正常复习即可。我的答案如下：
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q05	32 位与 64 位平台	32 位计算机和 64 位计算机有什么区别？为什么现代通用计算更多采用 64 位？	test/2024-一字班推研面经_高希钢.docx	0.583	regular	2024-一字班推研面经_高希钢.docx	不认识老师2：32位计算机和64位计算机有什么区别？ 他们的地址长度不一样 不认识老师2：那为什么现在我们用的更多是64位计算机呢？有什么好处啊？
计算/CP - 计算机程序设计基础	计算/CP - 计算机程序设计基础/QUESTIONS.md	Q06	中文字符编码与合法性	常见中文编码有哪些？中国大陆中文信息交换标准有哪些？怎样从字节序列判断它按某种编码是否合法？	test/2024-一字班推研面经-李羿璇.pdf	0.105	regular	2024-一字班推研面经-李羿璇.pdf	难） lyl：⻉叶斯⻆度看⽣成式模型和鉴别式模型都是什么？（⽣成式是先验，鉴别式是后验） 不认识⽼师：常⽤中⽂编码？（UTF / GB2312 / GBK）中国⼤陆官⽅中⽂编码是什么？（GB2312）怎么从⼆进制看是
